position	n_covered	pct_A	pct_C	pct_G	pct_T	pct_ambiguous	pct_gap	pct_identity	entropy_bits	entropy_std
1110	22768	99.8946	0.0088	0.0220	0.0132	0.0527	0.0088	99.9561	0.0062	0.0031
1111	22767	99.8463	0.0351	0.0220	0.0088	0.0571	0.0307	99.9341	0.0088	0.0045
1112	22767	0.0132	99.8375	0.0176	0.0878	0.0351	0.0088	99.8814	0.0145	0.0074
1113	22767	0.0132	99.9253	0.0044	0.0220	0.0176	0.0176	99.9605	0.0056	0.0028
1114	22767	0.0000	99.7672	0.0088	0.0132	0.0264	0.1845	99.9780	0.0032	0.0016
1115	22767	4.5768	23.8635	2.4377	68.6125	0.0351	0.4744	68.9638	1.1992	0.6089
1116	22767	0.0088	28.6379	0.1186	70.5407	0.1186	0.5754	71.0337	0.8806	0.4471
1117	22766	40.2750	0.3426	57.8846	0.8829	0.0747	0.5403	58.2427	1.0710	0.5438
1118	22766	0.9532	7.3399	0.4964	80.2820	0.0483	10.8803	90.1322	0.5436	0.2760
1119	22766	1.0366	76.9305	5.0206	16.1776	0.0395	0.7950	77.5780	0.9976	0.5065
1120	22766	6.8699	65.0707	10.6343	0.2284	0.0395	17.1572	78.5847	0.9749	0.4950
1121	22766	9.0662	7.1598	3.6809	79.9701	0.0747	0.0483	80.0686	1.0191	0.5174
1122	22766	13.2654	5.1700	6.8479	73.9831	0.0527	0.6808	74.5298	1.1923	0.6054
1123	22765	44.6123	2.7235	0.1669	41.7088	0.0264	10.7621	50.0074	1.1834	0.6009
1124	22765	1.6956	0.6721	94.3817	0.0307	0.0395	3.1803	97.5218	0.1910	0.0970
1125	22765	0.0132	0.2811	0.0088	99.5827	0.0483	0.0659	99.6966	0.0311	0.0158
1126	22765	1.0367	0.2108	0.0088	98.5548	0.0615	0.1274	98.7413	0.1064	0.0540
1127	22765	7.7751	0.0264	91.8647	0.0264	0.0791	0.2284	92.1481	0.4020	0.2041
1128	22765	0.2196	99.1390	0.2152	0.1669	0.0791	0.1801	99.3966	0.0627	0.0318
1129	22765	0.1581	87.2172	0.0659	11.9921	0.0659	0.5008	87.7143	0.5557	0.2822
1130	22765	99.5959	0.1098	0.0176	0.0483	0.0264	0.2021	99.8239	0.0209	0.0106
1131	22765	3.8832	3.0178	71.9218	15.5765	0.0659	5.5348	76.1889	1.0760	0.5463
1132	22764	0.0966	99.1785	0.0176	0.4832	0.0351	0.1889	99.4012	0.0577	0.0293
1133	22763	64.8465	0.8083	33.5149	0.4613	0.0923	0.2768	65.0866	1.0242	0.5200
1134	22763	5.7550	4.3448	56.6094	30.2069	0.1054	2.9785	58.4108	1.4200	0.7210
1135	22763	2.6710	5.2893	0.1977	89.4566	0.0351	2.3503	91.6427	0.5035	0.2556
1136	22759	32.4092	29.8475	5.5143	31.4337	0.5624	0.2329	32.6690	1.8057	0.9168
1137	22759	71.0532	19.0782	4.0599	2.3903	0.2329	3.1856	73.5681	1.1123	0.5647
1138	22759	8.6252	0.5888	76.4708	13.9593	0.1011	0.2548	76.7440	1.0396	0.5279
1139	22759	0.7206	0.0659	68.6673	29.4038	0.0395	1.1029	69.4609	0.9443	0.4794
1140	22758	5.4223	28.2626	7.4435	58.1466	0.1406	0.5844	58.5712	1.4773	0.7501
1141	22758	0.5273	19.8480	18.7143	18.7758	0.0659	42.0687	34.3003	1.6448	0.8351
1142	22758	0.1406	0.0044	97.0472	0.0747	0.0264	2.7067	99.7741	0.0255	0.0129
1143	22758	4.4995	1.5994	90.9438	0.1142	0.0264	2.8166	93.6050	0.4035	0.2049
1144	22758	0.0088	0.4218	94.5558	0.1318	0.0835	4.7983	99.4087	0.0576	0.0292
1145	22758	46.8582	37.0199	13.1558	2.6804	0.0659	0.2197	46.9925	1.5685	0.7964
1146	22758	77.2871	0.1362	0.3296	0.6723	0.0527	21.5221	98.5489	0.1287	0.0654
1147	22758	0.0132	99.1739	0.4306	0.1011	0.0132	0.2680	99.4536	0.0536	0.0272
1148	22758	1.4193	0.2549	0.0527	98.0227	0.0132	0.2373	98.2688	0.1398	0.0710
1149	22758	0.0044	94.6480	0.3911	4.1392	0.0395	0.7777	95.4280	0.2878	0.1461
1150	22758	31.5493	1.6390	4.5083	62.0441	0.0395	0.2197	62.2054	1.2506	0.6350
1151	22758	68.6704	7.2766	5.9320	16.2317	0.0264	1.8631	69.9928	1.3128	0.6665
1152	22758	59.1309	1.6038	21.7638	2.5969	0.0483	14.8563	69.4878	1.1297	0.5736
1153	22758	0.0352	6.1165	87.1913	6.5559	0.0220	0.0791	87.2795	0.6800	0.3452
1154	22758	6.4241	3.1242	79.3875	1.9861	0.0395	9.0386	87.3139	0.7286	0.3699
1155	22758	79.9807	0.2724	6.8284	4.9345	0.0659	7.9181	86.9204	0.7055	0.3582
1156	22758	4.8774	0.1846	87.2177	2.7375	0.0703	4.9126	91.7915	0.4983	0.2530
1157	22758	99.3057	0.0132	0.0352	0.0044	0.0220	0.6196	99.9469	0.0072	0.0036
1158	22758	0.0220	99.8945	0.0088	0.0220	0.0088	0.0439	99.9472	0.0073	0.0037
1159	22758	0.6108	9.0693	0.0088	90.2100	0.0220	0.0791	90.3013	0.4933	0.2505
1160	22758	0.1538	0.0220	99.7144	0.0132	0.0308	0.0659	99.8109	0.0215	0.0109
1161	22758	0.0659	99.8418	0.0044	0.0527	0.0264	0.0088	99.8769	0.0151	0.0077
1162	22758	0.0176	99.2310	0.0220	0.6284	0.0352	0.0659	99.3314	0.0605	0.0307
1163	22758	11.1170	4.1524	71.9044	5.5936	0.0132	7.2194	77.5104	1.0966	0.5568
1164	22758	0.1230	1.2787	96.5507	0.1099	0.0220	1.9158	98.4586	0.1268	0.0644
1165	22758	0.3339	8.6651	24.2508	64.8695	0.0439	1.8367	66.1129	1.2302	0.6246
1166	22758	2.4475	0.1802	96.7748	0.1099	0.0308	0.4570	97.2491	0.1979	0.1005
1167	22758	57.0569	12.0090	1.0062	3.9019	0.0220	26.0040	77.1310	1.0230	0.5194
1168	22757	0.0967	31.0498	0.3691	57.8020	0.0395	10.6429	64.7151	0.9796	0.4974
1169	22757	77.5146	21.2945	0.8261	0.1890	0.1538	0.0220	77.6511	0.8332	0.4230
1170	22757	98.0358	0.0483	1.8104	0.0395	0.0132	0.0527	98.1004	0.1418	0.0720
1171	22757	70.6947	2.5267	22.6480	0.7251	0.0527	3.3528	73.1872	1.0107	0.5132
1172	22757	0.2461	92.4990	2.0082	0.1846	0.0088	5.0534	97.4312	0.1940	0.0985
1173	22757	5.3214	49.9451	4.6184	34.4246	0.0483	5.6422	52.9587	1.4635	0.7431
1174	22757	0.4658	0.0747	99.3980	0.0220	0.0220	0.0176	99.4373	0.0546	0.0277
1175	22757	0.0352	0.0000	97.5524	0.0439	0.0044	2.3641	99.9190	0.0103	0.0052
1176	22757	99.7627	0.0044	0.0527	0.1011	0.0088	0.0703	99.8417	0.0187	0.0095
1177	22757	0.0747	0.0132	99.8682	0.0088	0.0308	0.0044	99.9033	0.0120	0.0061
1178	22757	0.0264	0.0132	99.8418	0.0044	0.0088	0.1055	99.9560	0.0061	0.0031
1179	22757	99.9561	0.0000	0.0176	0.0088	0.0132	0.0044	99.9736	0.0038	0.0019
1180	22757	99.6880	0.0044	0.2241	0.0044	0.0220	0.0571	99.7669	0.0244	0.0124
1181	22757	0.0220	0.0044	99.9517	0.0044	0.0176	0.0000	99.9692	0.0044	0.0022
1182	22757	0.0395	0.0308	99.8857	0.0000	0.0176	0.0264	99.9297	0.0091	0.0046
1183	22757	6.3409	7.6636	0.3779	85.5165	0.0395	0.0615	85.6031	0.7591	0.3854
1184	22757	1.8720	0.0176	98.0182	0.0439	0.0483	0.0000	98.0656	0.1422	0.0722
1185	22757	1.0107	0.0747	94.3578	4.5437	0.0132	0.0000	94.3702	0.3563	0.1809
1186	22757	0.1450	0.0044	99.8198	0.0132	0.0088	0.0088	99.8374	0.0184	0.0093
1187	22756	0.0220	0.4307	99.3628	0.0000	0.0659	0.1187	99.5465	0.0431	0.0219
1188	22756	98.9893	0.5185	0.3428	0.0000	0.0571	0.0923	99.1374	0.0799	0.0406
1189	22755	0.0220	24.1749	0.0264	73.1532	0.0220	2.6016	75.1241	0.8150	0.4138
1190	22755	0.0571	0.2900	96.9501	0.0132	0.0220	2.6675	99.6297	0.0384	0.0195
1191	22755	99.9385	0.0044	0.0308	0.0088	0.0088	0.0088	99.9560	0.0060	0.0031
1192	22754	0.0352	98.1366	0.5801	1.2262	0.0088	0.0132	98.1582	0.1513	0.0768
1193	22754	0.0176	0.0176	99.9077	0.0132	0.0220	0.0220	99.9516	0.0068	0.0034
1194	22753	0.0615	0.0527	0.4615	99.4111	0.0044	0.0088	99.4242	0.0564	0.0286
1195	22753	0.0088	96.7741	0.0132	0.0264	0.1582	3.0194	99.9501	0.0069	0.0035
1196	22753	99.2792	0.0132	0.0132	0.6505	0.0396	0.0044	99.3229	0.0604	0.0307
1197	22753	93.0954	0.0000	5.8498	0.0044	0.0176	1.0328	94.0837	0.3246	0.1648
1198	22753	32.0661	0.0044	67.6394	0.0088	0.0088	0.2725	67.8302	0.9080	0.4610
1199	22753	0.0088	0.0308	0.0000	99.9385	0.0044	0.0176	99.9604	0.0053	0.0027
1200	22753	0.0923	99.7363	0.0132	0.0132	0.0044	0.1406	99.8812	0.0144	0.0073
1201	22753	77.4052	22.3091	0.0396	0.1714	0.0176	0.0571	77.4631	0.7886	0.4004
1202	22753	0.0044	0.0220	3.5204	96.4400	0.0000	0.0132	96.4527	0.2235	0.1135
1203	22753	0.0088	96.6070	0.0967	0.0044	0.0308	3.2523	99.8864	0.0135	0.0068
1204	22753	99.6616	0.0176	0.2637	0.0220	0.0088	0.0264	99.6966	0.0318	0.0162
1205	22753	0.0044	7.9374	0.0044	92.0230	0.0132	0.0176	92.0513	0.4014	0.2038
1206	22753	0.0088	0.0132	99.8857	0.0264	0.0659	0.0000	99.9516	0.0067	0.0034
1207	22750	0.0264	42.3077	55.5077	0.0352	0.0308	2.0923	56.7117	0.9944	0.5049
1208	22750	0.0044	99.3846	0.0440	0.5275	0.0308	0.0088	99.4239	0.0538	0.0273
1209	22750	0.0132	99.8813	0.0044	0.0484	0.0132	0.0396	99.9340	0.0086	0.0044
1210	22750	0.0044	96.7780	0.0132	2.9495	0.0440	0.2110	97.0254	0.1948	0.0989
1211	22750	0.0703	0.0440	3.4418	96.3560	0.0791	0.0088	96.4408	0.2301	0.1168
1212	22750	3.4725	0.1187	0.2330	96.0923	0.0396	0.0440	96.1726	0.2545	0.1292
1213	22750	99.9604	0.0132	0.0088	0.0088	0.0000	0.0088	99.9692	0.0045	0.0023
1214	22749	0.1890	43.6239	0.0220	56.0860	0.0132	0.0659	56.1304	1.0094	0.5125
1215	22749	0.2286	0.7912	95.2174	0.6550	0.0132	3.0946	98.2715	0.1507	0.0765
1216	22748	26.7364	5.0510	23.8175	37.8099	0.0396	6.5456	40.4753	1.7750	0.9012
1217	22748	0.0264	70.4106	27.0529	2.4881	0.0132	0.0088	70.4261	1.0023	0.5089
1218	22748	0.0044	62.9682	2.0090	33.6205	0.0352	1.3628	63.8609	1.0575	0.5370
1219	22748	38.5968	0.3121	3.9080	55.0290	0.0352	2.1189	56.2405	1.2084	0.6135
1220	22748	0.0088	0.0132	99.9209	0.0132	0.0396	0.0044	99.9648	0.0051	0.0026
1221	22748	0.0000	0.0176	99.9692	0.0000	0.0044	0.0088	99.9824	0.0024	0.0012
1222	22748	0.0000	0.0132	99.8989	0.0044	0.0308	0.0528	99.9824	0.0026	0.0013
1223	22748	0.0088	99.8813	0.0220	0.0440	0.0176	0.0264	99.9252	0.0098	0.0050
1224	22748	2.0485	3.5124	3.2618	91.1201	0.0396	0.0176	91.1722	0.5674	0.2881
1225	22747	72.0227	0.0264	8.7220	19.1366	0.0000	0.0923	72.0892	1.1073	0.5622
1226	22747	0.0176	99.8417	0.1187	0.0132	0.0044	0.0044	99.8505	0.0176	0.0089
1227	22746	99.8637	0.0308	0.0220	0.0088	0.0308	0.0440	99.9384	0.0083	0.0042
1228	22745	2.4577	97.2434	0.0000	0.0088	0.0088	0.2814	97.5263	0.1681	0.0854
1229	22745	86.8543	0.0176	13.0886	0.0000	0.0132	0.0264	86.8886	0.5624	0.2856
1230	22734	0.0132	99.7977	0.1188	0.0352	0.0044	0.0308	99.8328	0.0197	0.0100
1231	22734	17.5772	0.0088	82.3392	0.0088	0.0308	0.0352	82.3936	0.6736	0.3420
1232	22734	0.0924	0.9017	3.1275	95.8432	0.0220	0.0132	95.8770	0.2852	0.1448
1233	22734	7.2051	0.2947	86.7423	0.0220	0.0396	5.6963	92.0205	0.4228	0.2147
1234	22734	1.2800	97.0749	0.0264	1.5835	0.0220	0.0132	97.1090	0.2195	0.1114
1235	22734	0.0264	0.0396	0.0088	99.8944	0.0088	0.0220	99.9252	0.0099	0.0050
1236	22734	99.7889	0.0176	0.1540	0.0264	0.0088	0.0044	99.8020	0.0226	0.0115
1237	22734	0.0000	99.9472	0.0132	0.0044	0.0088	0.0264	99.9824	0.0026	0.0013
1238	22734	99.9252	0.0000	0.0220	0.0044	0.0396	0.0088	99.9736	0.0037	0.0019
1239	22734	99.4810	0.0176	0.1540	0.3079	0.0000	0.0396	99.5204	0.0492	0.0250
1240	22734	0.0660	0.0132	0.0044	99.9076	0.0000	0.0088	99.9164	0.0105	0.0053
1241	22734	0.0176	0.0088	99.9692	0.0000	0.0044	0.0000	99.9736	0.0038	0.0019
1242	22734	0.2243	0.5059	99.0103	0.0396	0.0088	0.2111	99.2285	0.0740	0.0376
1243	22733	6.4796	72.0582	1.7772	14.0765	0.0220	5.5866	76.3398	1.0799	0.5483
1244	22733	5.0147	0.0308	59.0595	1.3900	0.0088	34.4961	90.1740	0.5416	0.2750
1245	22733	1.0909	44.3760	38.5563	5.7889	0.0132	10.1746	49.4098	1.3585	0.6898
1246	22733	29.2394	0.2815	35.9961	0.9854	0.0220	33.4756	54.1275	1.1240	0.5707
1247	22733	1.0865	0.7478	5.7581	84.6479	0.0088	7.7508	91.7688	0.4953	0.2515
1248	22732	96.5423	0.0748	0.1012	0.0836	0.0132	3.1849	99.7319	0.0310	0.0157
1249	22732	0.0220	96.8854	0.0748	0.0836	0.0044	2.9298	99.8142	0.0222	0.0112
1250	22732	96.9866	0.0088	0.0308	0.3211	0.0220	2.6307	99.6294	0.0374	0.0190
1251	22732	49.6173	0.1892	46.6831	0.1672	0.0440	3.2993	51.3335	1.0344	0.5252
1252	22732	64.1299	11.6752	0.0528	20.7549	0.0088	3.3785	66.3783	1.2434	0.6313
1253	22731	0.0968	0.6335	98.4603	0.0924	0.0088	0.7083	99.1714	0.0776	0.0394
1254	22730	22.4505	2.6881	68.6054	3.8099	0.0132	2.4329	70.3256	1.1704	0.5943
1255	22730	0.0044	0.6863	99.1069	0.0176	0.0132	0.1716	99.2904	0.0624	0.0317
1256	22729	22.2667	48.7131	0.8579	26.7808	0.0616	1.3199	49.3955	1.5576	0.7909
1257	22729	38.2991	9.9476	2.9346	44.3706	0.1232	4.3249	46.4361	1.5367	0.7802
1258	22728	0.0836	1.7115	95.1074	0.2816	0.0264	2.7895	97.8631	0.1663	0.0844
1259	22728	0.0176	97.4393	0.1144	0.6776	0.0308	1.7203	99.1760	0.0749	0.0380
1260	22728	16.7943	19.3682	51.1352	11.3120	0.0792	1.3112	51.8561	1.7458	0.8864
1261	22728	97.8529	0.0748	0.1760	0.5104	0.0132	1.3728	99.2281	0.0746	0.0379
1262	22728	27.2791	36.3692	12.1656	20.1998	0.0660	3.9203	37.8792	1.8971	0.9632
1263	22728	7.4490	73.0421	7.8581	2.0283	0.0396	9.5829	80.8189	0.9744	0.4947
1264	22728	1.8171	1.6939	4.2547	35.5245	0.0440	56.6658	82.0612	0.9380	0.4762
1265	22727	4.5585	73.4721	8.9013	1.2672	0.0440	11.7569	83.3026	0.8623	0.4378
1266	22727	0.2112	0.4488	96.4184	0.1100	0.0132	2.7984	99.2077	0.0775	0.0394
1267	22726	1.4917	68.3446	0.3080	23.3565	0.1232	6.3760	73.0952	0.9528	0.4838
1268	22726	13.3767	0.0704	85.2988	0.1144	0.0396	1.1001	86.2821	0.5929	0.3010
1269	22726	93.7252	0.3036	0.0968	2.6313	0.0484	3.1946	96.8666	0.2220	0.1127
1270	22725	2.0550	7.8240	81.7998	4.7613	0.0748	3.4851	84.8193	0.8280	0.4204
1271	22725	27.3927	3.9868	44.8405	8.2596	0.0616	15.4587	53.0784	1.5477	0.7858
1272	22725	0.0880	1.7426	92.0836	4.1936	0.0132	1.8790	93.8596	0.3926	0.1993
1273	22725	0.0352	21.9230	54.6887	15.3795	0.0660	7.9076	59.4272	1.3749	0.6981
1274	22725	68.2684	1.3333	25.0693	4.4444	0.0616	0.8229	68.8776	1.1566	0.5872
1275	22724	48.0329	1.9011	1.5622	7.2346	0.0308	41.2383	81.7848	0.9088	0.4614
1276	22724	0.1716	0.1452	95.3265	3.2917	0.0132	1.0518	96.3526	0.2447	0.1243
1277	22724	0.8009	97.6237	0.0132	0.3300	0.0528	1.1794	98.8416	0.1021	0.0519
1278	22724	10.7772	16.6520	42.7434	25.6205	0.0528	4.1542	44.6205	1.8218	0.9250
1279	22724	85.3635	1.1398	8.5944	0.2904	0.0308	4.5811	89.4907	0.5580	0.2833
1280	22724	95.9514	0.0132	0.0044	0.1188	0.0000	3.9122	99.8580	0.0164	0.0083
1281	22724	4.1806	54.8715	0.1276	40.3142	0.0044	0.5017	55.1506	1.2061	0.6124
1282	22724	0.3212	98.3938	0.0220	0.0220	0.0044	1.2366	99.6302	0.0376	0.0191
1283	22724	3.0100	3.1553	2.9440	48.9923	0.0220	41.8764	84.3217	0.8750	0.4442
1284	22724	1.4434	86.6177	1.5886	2.6800	0.0220	7.6483	93.8135	0.4293	0.2180
1285	22724	75.4137	2.5172	2.7328	11.0720	0.0220	8.2424	82.2076	0.8939	0.4539
1286	22724	27.8912	5.2544	12.5286	37.6078	0.0704	16.6476	45.1572	1.7091	0.8678
1287	22724	99.2915	0.0132	0.0176	0.0044	0.0044	0.6689	99.9646	0.0051	0.0026
1288	22724	99.2651	0.0176	0.0044	0.0044	0.0044	0.7041	99.9734	0.0039	0.0020
1289	22724	97.9493	0.4709	0.0220	0.0220	0.0000	1.5358	99.4771	0.0498	0.0253
1290	22724	19.7544	14.6893	63.1843	0.1584	0.0440	2.1695	64.6146	1.2991	0.6596
1291	22724	1.2894	62.5990	0.1320	28.4633	0.0088	7.5075	67.6865	1.0038	0.5097
1292	22724	6.0905	2.0023	21.7699	3.0760	0.0616	66.9996	66.0922	1.4102	0.7160
1293	22724	1.3158	83.8277	0.5061	4.6603	0.0220	9.6682	92.8223	0.4512	0.2291
1294	22723	14.1531	1.5623	71.8039	4.4976	0.0308	7.9523	78.0334	1.0073	0.5115
1295	22723	0.2376	1.9936	1.6767	95.6476	0.0176	0.4269	96.0746	0.2885	0.1465
1296	22723	0.0220	99.7756	0.0132	0.0792	0.0176	0.0924	99.8855	0.0142	0.0072
1297	22717	6.4489	10.3359	21.9175	1.3294	0.0308	59.9375	54.7504	1.5676	0.7959
1298	22716	0.2905	13.8625	0.0000	84.2138	0.0044	1.6288	85.6120	0.6151	0.3123
1299	22716	99.3925	0.1893	0.3302	0.0132	0.0308	0.0440	99.4669	0.0537	0.0273
1300	22715	0.1101	0.0000	99.7843	0.0308	0.0132	0.0616	99.8590	0.0165	0.0084
1301	22713	0.0088	0.0132	0.0044	99.8899	0.0044	0.0792	99.9736	0.0039	0.0020
1302	22711	0.4095	22.6983	0.1849	76.6765	0.0132	0.0176	76.7001	0.8285	0.4206
1303	22711	0.1101	99.3571	0.3523	0.0528	0.0088	0.1189	99.4842	0.0527	0.0268
1304	22711	3.2803	0.0088	96.6360	0.0440	0.0044	0.0264	96.6658	0.2151	0.1092
1305	22710	0.2554	0.0044	99.6786	0.0132	0.0044	0.0440	99.7269	0.0283	0.0144
1306	22710	99.9384	0.0000	0.0132	0.0000	0.0176	0.0308	99.9868	0.0019	0.0010
1307	22709	0.0572	1.9111	0.0044	97.9876	0.0088	0.0308	98.0264	0.1441	0.0732
1308	22709	0.4976	27.9757	0.0044	71.4607	0.0132	0.0484	71.5047	0.8989	0.4564
1309	22709	0.2026	0.2334	99.5464	0.0044	0.0088	0.0044	99.5596	0.0455	0.0231
1310	22709	2.2590	24.3164	51.0502	17.1342	0.0176	5.2226	53.8733	1.5590	0.7915
1311	22709	67.8762	1.6645	25.3996	4.0777	0.0044	0.9776	68.5493	1.1656	0.5918
1312	22709	0.0176	12.2110	87.4983	0.1761	0.0220	0.0749	87.5832	0.5565	0.2826
1313	22709	0.1894	0.8367	18.2130	78.9599	0.0132	1.7878	80.4081	0.7797	0.3959
1314	22709	0.0308	99.4804	0.0308	0.0440	0.0264	0.3875	99.8939	0.0137	0.0069
1315	22708	0.0176	0.0264	0.0000	99.9163	0.0088	0.0308	99.9559	0.0060	0.0030
1316	22708	0.0132	0.0308	99.9295	0.0132	0.0132	0.0000	99.9427	0.0078	0.0040
1317	22708	4.0382	95.0590	0.1277	0.7266	0.0088	0.0396	95.1051	0.3198	0.1624
1318	22707	99.8371	0.0396	0.0617	0.0088	0.0440	0.0088	99.8898	0.0138	0.0070
1319	22707	99.8855	0.0264	0.0176	0.0220	0.0132	0.0352	99.9339	0.0090	0.0046
1320	22707	0.0176	99.2293	0.0088	0.7222	0.0176	0.0044	99.2512	0.0655	0.0333
1321	22706	0.0176	4.6243	0.0000	95.3404	0.0044	0.0132	95.3572	0.2727	0.1385
1322	22706	0.0176	99.8503	0.0176	0.0396	0.0528	0.0220	99.9251	0.0100	0.0051
1323	22706	0.0176	0.0308	99.5200	0.0132	0.0220	0.3964	99.9381	0.0084	0.0043
1324	22706	77.3804	19.6776	2.4355	0.3744	0.0132	0.1189	77.4828	0.9078	0.4609
1325	22705	0.1497	87.5094	12.2396	0.0176	0.0088	0.0749	87.5827	0.5549	0.2817
1326	22705	4.0388	23.2636	1.6913	68.0423	0.0132	2.9509	70.1207	1.1458	0.5818
1327	22705	10.5660	56.2784	30.8258	2.2594	0.0617	0.0088	56.3180	1.4563	0.7394
1328	22703	0.0088	92.4547	0.8677	2.1451	0.0044	4.5192	96.8352	0.2308	0.1172
1329	22700	71.4229	0.0088	27.2511	0.3700	0.0132	0.9339	72.1058	0.8838	0.4487
1330	22699	0.0088	1.8900	0.0044	98.0572	0.0132	0.0264	98.0961	0.1373	0.0697
1331	22698	0.0529	0.0000	99.9163	0.0000	0.0132	0.0176	99.9471	0.0065	0.0033
1332	22691	99.9427	0.0044	0.0220	0.0088	0.0132	0.0088	99.9647	0.0050	0.0025
1333	22691	99.9251	0.0088	0.0220	0.0000	0.0088	0.0353	99.9691	0.0043	0.0022
1334	22690	0.0485	0.0970	99.7223	0.0132	0.0132	0.1058	99.8412	0.0191	0.0097
1335	22688	0.2336	7.5502	4.7338	68.0933	0.0132	19.3759	84.4715	0.7903	0.4012
1336	22688	0.3791	79.9101	0.0309	15.3473	0.0353	4.2974	83.5291	0.6758	0.3431
1337	22688	0.0088	0.0132	99.9427	0.0220	0.0044	0.0088	99.9559	0.0062	0.0032
1338	22688	0.0000	0.0044	99.9559	0.0044	0.0088	0.0264	99.9912	0.0014	0.0007
1339	22687	99.8942	0.0132	0.0353	0.0220	0.0220	0.0132	99.9295	0.0094	0.0048
1340	22683	70.2288	0.0044	24.7057	4.9949	0.0176	0.0485	70.2753	1.0728	0.5447
1341	22683	0.0044	0.0088	0.0000	99.9339	0.0088	0.0441	99.9868	0.0020	0.0010
1342	22683	0.0088	91.0991	0.0044	8.5747	0.0176	0.2954	91.3851	0.4250	0.2158
1343	22682	1.5519	0.5996	97.1034	0.1279	0.0176	0.5996	97.7065	0.1832	0.0930
1344	22679	0.0353	97.6807	2.0724	0.0265	0.0176	0.1676	97.8619	0.1538	0.0781
1345	22678	0.0132	0.0265	0.0176	99.9162	0.0000	0.0265	99.9427	0.0079	0.0040
1346	22676	99.9118	0.0088	0.0309	0.0088	0.0132	0.0265	99.9515	0.0067	0.0034
1347	22672	0.0221	0.0176	99.9162	0.0132	0.0132	0.0176	99.9471	0.0073	0.0037
1348	22670	0.0132	0.0309	0.0044	99.9206	0.0088	0.0221	99.9515	0.0066	0.0034
1349	22667	99.9294	0.0000	0.0353	0.0132	0.0176	0.0044	99.9515	0.0065	0.0033
1350	22665	99.6161	0.2206	0.1280	0.0000	0.0044	0.0309	99.6513	0.0368	0.0187
1351	22663	0.0706	0.8472	0.0088	98.9322	0.0132	0.1280	99.0721	0.0803	0.0408
1352	22660	0.0000	99.2807	0.5958	0.0265	0.0177	0.0794	99.3772	0.0562	0.0285
1353	22659	0.0618	0.5340	99.3557	0.0000	0.0132	0.0353	99.4039	0.0555	0.0282
1354	22655	0.1368	79.0510	0.0883	16.9190	0.0530	3.7519	82.1778	0.6964	0.3536
1355	22655	34.4339	0.3266	65.1468	0.0132	0.0309	0.0486	65.1986	0.9607	0.4878
1356	22649	13.8063	5.4351	70.2812	9.9386	0.0530	0.4857	70.6619	1.3107	0.6655
1357	22648	93.0634	0.6226	0.7727	1.0553	0.0221	4.4640	97.4344	0.2119	0.1076
1358	22647	3.9255	0.0397	0.0265	95.9597	0.0088	0.0397	96.0064	0.2475	0.1257
1359	22645	0.0044	99.9028	0.0132	0.0177	0.0044	0.0574	99.9647	0.0051	0.0026
1360	22640	99.9161	0.0088	0.0177	0.0133	0.0309	0.0133	99.9602	0.0057	0.0029
1361	22635	0.4109	0.6097	97.6717	0.7820	0.0751	0.4506	98.1880	0.1586	0.0805
1362	22618	42.1036	57.6576	0.0133	0.1945	0.0133	0.0177	57.6755	1.0026	0.5090
1363	22608	99.2348	0.0310	0.0531	0.4644	0.0044	0.2123	99.4503	0.0534	0.0271
1364	22605	0.1946	23.4329	0.9025	74.0810	0.0221	1.3670	75.1245	0.8824	0.4480
1365	22603	3.5836	0.0310	96.0802	0.0310	0.0265	0.2478	96.3444	0.2314	0.1175
1366	22596	12.8563	67.5783	5.5320	13.9936	0.0354	0.0044	67.6053	1.3906	0.7060
1367	22587	0.0133	60.9289	1.9347	36.7778	0.0354	0.3099	61.1400	1.0768	0.5467
1368	22583	16.5744	0.0797	77.8595	0.2303	0.0399	5.2163	82.1789	0.7024	0.3566
1369	22583	0.0177	99.2118	0.5402	0.0930	0.0133	0.1240	99.3482	0.0617	0.0313
1370	22581	0.0531	0.6598	99.2604	0.0044	0.0133	0.0089	99.2824	0.0645	0.0328
1371	22571	0.0222	0.0310	99.7120	0.0753	0.0133	0.1462	99.8713	0.0160	0.0081
1372	22565	0.0532	0.3102	0.0753	99.4992	0.0266	0.0355	99.5610	0.0458	0.0232
1373	22563	0.0000	0.0133	99.8626	0.0044	0.0620	0.0576	99.9823	0.0026	0.0013
1374	22562	99.9468	0.0044	0.0310	0.0000	0.0133	0.0044	99.9645	0.0048	0.0024
1375	22557	99.9113	0.0044	0.0310	0.0177	0.0089	0.0266	99.9468	0.0072	0.0037
1376	22548	0.0310	0.0532	0.0310	99.8625	0.0089	0.0133	99.8847	0.0147	0.0075
1377	22547	96.2567	0.3992	3.1135	0.1153	0.0266	0.0887	96.3678	0.2505	0.1272
1378	22542	0.0577	98.8954	0.0177	0.9893	0.0177	0.0222	98.9349	0.0896	0.0455
1379	22539	0.0266	0.0222	99.8669	0.0311	0.0355	0.0177	99.9201	0.0106	0.0054
1380	22530	0.0133	0.0621	0.0089	99.8890	0.0089	0.0178	99.9156	0.0107	0.0055
1381	22526	0.0977	0.1065	0.0178	96.1467	0.0888	3.5426	99.7697	0.0265	0.0135
1382	22523	0.0266	99.9023	0.0089	0.0311	0.0222	0.0089	99.9334	0.0089	0.0045
